Date,Min temp,Max temp,Avg temp,"Rain, mm",City
1958-11-29,-13.9,-9.5,-4.3,0.0,Астрахань
1958-11-30,-11.8,-6.0,0.3,0.0,Астрахань
1958-12-01,-9.8,-2.8,4.7,0.0,Астрахань
1958-12-02,-1.9,0.4,6.2,0.0,Астрахань
1958-12-03,-8.9,-1.8,1.3,0.5,Астрахань
1958-12-04,-15.1,-10.1,-4.9,0.0,Астрахань
1958-12-05,-10.9,-5.7,2.1,0.0,Астрахань
1958-12-06,-6.0,-0.8,3.4,0.0,Астрахань
1958-12-07,-0.3,1.1,3.1,0.1,Астрахань
1958-12-08,-1.0,0.5,2.0,0.2,Астрахань
1958-12-09,-6.4,-4.4,-0.8,0.4,Астрахань
1958-12-10,-7.8,-5.4,-4.2,0.0,Астрахань
1958-12-11,-6.5,-1.0,1.8,0.0,Астрахань
1958-12-12,-2.7,0.0,2.0,0.0,Астрахань
1958-12-13,-1.4,1.5,5.0,0.0,Астрахань
1958-12-14,-5.0,-2.9,0.0,0.0,Астрахань
1958-12-15,-7.2,-3.4,-0.7,0.0,Астрахань
1958-12-16,-2.2,0.7,5.0,0.0,Астрахань
1958-12-17,-2.7,-0.2,3.9,0.0,Астрахань
1958-12-18,-5.3,-2.5,0.1,0.0,Астрахань
1958-12-19,-0.5,1.2,4.6,0.0,Астрахань
1958-12-20,1.0,5.4,7.8,0.7,Астрахань
1958-12-21,1.5,2.4,4.1,0.0,Астрахань
1958-12-22,-2.7,0.7,2.0,0.1,Астрахань
1958-12-23,-3.6,-2.3,2.0,0.0,Астрахань
1958-12-24,-4.0,-1.6,0.4,1.0,Астрахань
1958-12-25,0.0,1.4,2.9,0.0,Астрахань
1958-12-26,-12.7,-7.0,2.6,0.4,Астрахань
1958-12-27,-19.4,-16.9,-12.4,0.0,Астрахань
1958-12-28,-19.4,-13.4,-7.6,0.0,Астрахань
1958-12-29,-9.4,-4.8,-1.9,0.5,Астрахань
1958-12-30,-4.4,-0.4,2.5,0.2,Астрахань
1958-12-31,-0.9,0.7,2.1,2.6,Астрахань
1959-08-01,19.9,28.8,36.0,0.0,Астрахань
1959-08-02,22.2,29.4,36.6,0.0,Астрахань
1959-08-03,20.6,28.8,36.4,0.0,Астрахань
1959-08-04,19.4,25.8,32.2,0.0,Астрахань
1959-08-05,18.3,25.0,31.8,0.0,Астрахань
1959-08-06,19.2,26.0,32.8,0.0,Астрахань
1959-08-07,21.5,26.9,34.4,0.0,Астрахань
1959-08-08,19.3,26.8,34.8,0.0,Астрахань
1959-08-09,22.5,25.3,30.5,0.7,Астрахань
1959-08-10,19.2,22.7,27.8,0.0,Астрахань
1959-08-11,18.3,23.7,30.2,0.0,Астрахань
1959-08-12,20.3,25.1,31.2,0.0,Астрахань
1959-08-13,16.1,22.8,28.4,0.0,Астрахань
1959-08-14,16.0,23.2,30.5,0.0,Астрахань
1959-08-15,17.6,21.4,26.4,1.2,Астрахань
1959-08-16,14.9,20.8,27.7,0.0,Астрахань
1959-08-17,16.1,21.9,28.5,0.0,Астрахань
1959-08-18,14.0,21.8,29.2,2.6,Астрахань
1959-08-19,16.1,22.0,29.4,0.0,Астрахань
1959-08-20,16.6,23.8,30.6,0.0,Астрахань
1959-08-21,19.7,23.6,30.4,0.0,Астрахань
1959-08-22,18.2,23.6,31.3,0.0,Астрахань
1959-08-23,18.0,22.9,30.0,0.0,Астрахань
1959-08-24,11.4,19.8,27.4,0.0,Астрахань
1959-08-25,19.1,23.8,31.2,0.3,Астрахань
1959-08-26,18.6,24.0,30.7,0.0,Астрахань
1959-08-27,19.9,25.4,32.3,0.1,Астрахань
1959-08-28,22.2,26.3,32.3,0.0,Астрахань
1959-08-29,17.2,22.0,27.7,0.0,Астрахань
1959-08-30,17.4,23.9,32.2,0.0,Астрахань
1959-08-31,17.1,24.6,34.7,0.0,Астрахань
1959-09-01,14.6,20.7,27.5,0.0,Астрахань
1959-09-02,19.0,24.5,31.6,0.0,Астрахань
1959-09-03,14.3,19.5,26.2,2.7,Астрахань
1959-09-04,13.5,18.0,23.7,0.0,Астрахань
1959-09-05,11.9,18.0,24.3,0.0,Астрахань
1959-09-06,14.6,16.5,19.4,0.0,Астрахань
1959-09-07,8.5,14.6,21.3,0.0,Астрахань
1959-09-08,12.6,15.4,23.3,0.0,Астрахань
1959-09-09,6.4,13.2,19.4,0.0,Астрахань
1959-09-10,7.0,15.0,20.4,0.0,Астрахань
1959-09-11,9.6,15.5,22.5,0.0,Астрахань
1959-09-12,12.7,15.4,17.7,0.8,Астрахань
1959-09-13,9.6,17.5,25.4,0.0,Астрахань
1959-09-14,11.4,18.8,27.7,0.0,Астрахань
1959-09-15,13.2,19.6,27.1,0.0,Астрахань
1959-09-16,13.5,17.3,22.0,0.0,Астрахань
1959-09-17,10.0,16.7,24.0,0.0,Астрахань
1959-09-18,14.2,20.2,28.7,0.0,Астрахань
1959-09-19,9.6,15.0,23.2,2.6,Астрахань
1959-09-20,6.4,11.4,16.8,0.0,Астрахань
1959-09-21,6.0,11.6,18.2,0.0,Астрахань
1959-09-22,11.3,13.1,17.2,1.5,Астрахань
1959-09-23,8.8,14.6,21.2,0.0,Астрахань
1959-09-24,11.3,15.9,22.8,0.0,Астрахань
1959-09-25,14.4,17.9,24.3,0.0,Астрахань
1959-09-26,12.0,15.8,23.0,0.1,Астрахань
1959-09-27,7.3,10.8,17.0,0.0,Астрахань
1959-09-28,5.1,11.5,18.3,0.0,Астрахань
1959-09-29,11.8,15.6,21.7,1.2,Астрахань
1959-09-30,10.2,11.6,14.5,0.8,Астрахань
1959-10-01,5.9,8.2,10.8,0.0,Астрахань
1959-10-02,5.5,9.9,15.3,0.0,Астрахань
1959-10-03,4.1,8.0,11.5,0.0,Астрахань
1959-10-04,4.9,6.4,11.0,0.0,Астрахань
1959-10-05,3.1,5.5,9.1,0.0,Астрахань
1959-10-06,2.4,4.5,8.6,0.0,Астрахань
1959-10-07,2.0,5.4,7.5,0.0,Астрахань
1959-10-08,6.8,9.9,12.8,6.7,Астрахань
1959-10-09,4.3,7.2,11.6,0.0,Астрахань
1959-10-10,1.4,3.4,7.4,0.8,Астрахань
1959-10-11,-4.5,2.5,9.8,0.0,Астрахань
1959-10-12,5.2,7.0,8.8,3.3,Астрахань
1959-10-13,2.6,6.8,12.5,0.0,Астрахань
1959-10-14,2.4,5.4,8.2,5.9,Астрахань
1959-10-15,2.4,4.2,7.8,0.3,Астрахань
1959-10-16,-0.5,3.1,7.8,0.0,Астрахань
1959-10-17,3.1,5.7,9.6,0.0,Астрахань
1959-10-18,4.1,5.8,8.4,0.0,Астрахань
1959-10-19,-0.4,6.4,12.5,0.0,Астрахань
1959-10-20,4.0,7.5,13.2,0.0,Астрахань
1959-10-21,4.5,9.0,16.5,0.0,Астрахань
1959-10-22,3.9,6.8,12.8,0.1,Астрахань
1959-10-23,5.6,9.5,15.8,0.0,Астрахань
1959-10-24,2.2,7.7,15.8,0.1,Астрахань
1959-10-25,1.9,6.7,11.5,0.0,Астрахань
1959-10-26,-3.0,1.4,7.3,0.0,Астрахань
1959-10-27,-2.9,3.6,10.6,0.0,Астрахань
1959-10-28,5.7,7.6,11.3,0.0,Астрахань
1959-10-29,3.4,4.6,7.4,0.7,Астрахань
1959-10-30,-2.3,3.2,11.1,0.0,Астрахань
1959-10-31,-0.1,4.1,9.2,0.0,Астрахань
1959-11-01,1.1,4.0,6.8,0.0,Астрахань
1959-11-02,-2.1,0.2,3.6,0.0,Астрахань
1959-11-03,-2.3,2.9,7.2,0.4,Астрахань
1959-11-04,2.2,3.5,6.0,0.1,Астрахань
1959-11-05,0.9,3.6,7.9,0.0,Астрахань
1959-11-06,2.1,4.8,8.8,0.0,Астрахань
1959-11-07,-1.6,0.8,4.4,0.0,Астрахань
1959-11-08,-5.0,0.0,7.7,0.0,Астрахань
1959-11-09,-5.0,0.4,8.4,0.0,Астрахань
1959-11-10,-2.9,1.1,9.3,0.0,Астрахань
1959-11-11,-2.5,1.0,7.7,0.0,Астрахань
1959-11-12,-2.9,-0.2,5.3,0.0,Астрахань
1959-11-13,-6.7,-1.8,4.7,0.0,Астрахань
1959-11-14,-6.7,-3.5,-0.4,0.0,Астрахань
1959-11-15,-2.2,-0.4,2.8,0.0,Астрахань
1959-11-16,-0.8,1.2,2.5,0.0,Астрахань
1959-11-17,-0.7,0.3,2.0,0.0,Астрахань
1959-11-18,-3.2,-2.0,0.3,0.0,Астрахань
1959-11-19,-9.7,-4.9,1.7,0.0,Астрахань
1959-11-20,-8.9,-4.7,1.4,0.0,Астрахань
1959-11-21,-11.9,-6.7,0.3,0.0,Астрахань
1959-11-22,-11.6,-6.8,0.6,0.0,Астрахань
1959-11-23,-11.8,-6.7,0.8,0.0,Астрахань
1959-11-24,-11.1,-6.2,0.3,0.0,Астрахань
1959-11-25,-5.1,-2.9,-0.4,3.4,Астрахань
1959-11-26,-13.5,-11.7,-4.9,0.3,Астрахань
1959-11-27,-18.4,-14.5,-9.9,0.0,Астрахань
1959-11-28,-19.3,-15.2,-8.9,0.0,Астрахань
1959-11-29,-19.4,-14.3,-8.3,0.2,Астрахань
1959-11-30,-13.6,-9.1,-1.9,0.0,Астрахань
1959-12-01,-12.1,-8.2,-1.5,0.0,Астрахань
1959-12-02,-11.9,-5.8,1.9,0.0,Астрахань
1959-12-03,-7.3,-1.6,3.7,0.0,Астрахань
1959-12-04,-0.4,2.9,7.3,0.0,Астрахань
1959-12-05,-7.5,-2.9,5.6,0.0,Астрахань
1959-12-06,-16.3,-12.3,-7.4,1.6,Астрахань
1959-12-07,-24.5,-21.0,-16.1,0.0,Астрахань
1959-12-08,-24.4,-21.5,-19.1,0.0,Астрахань
1959-12-09,-22.6,-18.8,-13.5,0.0,Астрахань
1959-12-10,-19.8,-14.4,-7.6,0.0,Астрахань
1959-12-11,-16.2,-12.2,-6.5,0.0,Астрахань
1959-12-12,-13.9,-11.2,-6.9,0.0,Астрахань
1959-12-13,-18.7,-13.8,-10.4,0.0,Астрахань
1959-12-14,-17.2,-11.0,-5.3,0.0,Астрахань
1959-12-15,-7.3,-4.4,-2.9,0.0,Астрахань
1959-12-16,-4.1,-3.4,-1.5,0.7,Астрахань
1959-12-17,-7.9,-5.0,-2.4,0.0,Астрахань
1959-12-18,-6.9,-4.2,-1.1,0.0,Астрахань
1959-12-19,-8.8,-6.5,-3.7,0.0,Астрахань
1959-12-20,-10.8,-8.5,-6.9,0.0,Астрахань
1959-12-21,-15.1,-11.7,-9.4,0.0,Астрахань
1959-12-22,-11.2,-9.2,-6.6,0.0,Астрахань
1959-12-23,-16.7,-13.2,-10.0,0.0,Астрахань
1959-12-24,-16.4,-13.1,-9.4,0.0,Астрахань
1959-12-25,-16.4,-11.5,-4.7,0.0,Астрахань
1959-12-26,-13.1,-8.2,-0.4,0.0,Астрахань
1959-12-27,-8.4,-1.2,3.2,0.0,Астрахань
1959-12-28,0.5,2.4,5.3,0.0,Астрахань
1959-12-29,0.0,1.1,2.8,0.0,Астрахань
1959-12-30,-0.3,0.6,2.1,0.0,Астрахань
1959-12-31,-0.4,0.6,2.1,0.1,Астрахань
1960-08-01,16.4,23.6,29.3,0.0,Астрахань
1960-08-02,15.0,24.0,30.6,0.0,Астрахань
1960-08-03,18.4,25.2,31.3,0.0,Астрахань
1960-08-04,17.8,24.9,32.4,0.0,Астрахань
1960-08-05,21.2,25.5,30.8,0.0,Астрахань
1960-08-06,20.4,23.4,29.9,0.0,Астрахань
1960-08-07,15.6,24.3,31.2,0.0,Астрахань
1960-08-08,19.4,25.8,32.2,0.0,Астрахань
1960-08-09,20.1,24.6,32.7,7.7,Астрахань
1960-08-10,17.6,24.7,30.4,0.0,Астрахань
1960-08-11,19.4,22.5,27.9,9.8,Астрахань
1960-08-12,18.9,22.0,28.7,0.0,Астрахань
1960-08-13,18.9,24.1,29.9,0.0,Астрахань
1960-08-14,17.7,24.4,29.9,0.0,Астрахань
1960-08-15,19.3,24.8,30.1,0.0,Астрахань
1960-08-16,20.6,24.0,28.6,0.1,Астрахань
1960-08-17,16.5,22.8,28.4,0.0,Астрахань
1960-08-18,19.7,24.4,30.6,0.0,Астрахань
1960-08-19,16.1,22.5,28.6,0.0,Астрахань
1960-08-20,15.5,22.5,29.4,0.0,Астрахань
1960-08-21,15.6,23.7,29.2,0.0,Астрахань
1960-08-22,18.1,24.6,31.4,0.0,Астрахань
1960-08-23,22.4,27.0,34.2,0.0,Астрахань
1960-08-24,16.9,19.6,26.3,0.2,Астрахань
1960-08-25,16.8,20.2,25.1,0.9,Астрахань
1960-08-26,16.7,21.1,27.2,0.0,Астрахань
1960-08-27,15.5,20.0,25.3,0.0,Астрахань
1960-08-28,16.5,21.4,27.2,0.0,Астрахань
1960-08-29,16.6,21.2,28.5,3.0,Астрахань
1960-08-30,14.8,20.3,26.3,0.0,Астрахань
1960-08-31,15.7,21.4,28.1,0.0,Астрахань
1960-09-01,15.7,21.5,28.4,0.0,Астрахань
1960-09-02,14.8,22.5,30.2,0.0,Астрахань
1960-09-03,18.5,24.1,31.7,0.0,Астрахань
1960-09-04,18.6,21.0,26.0,5.1,Астрахань
1960-09-05,11.7,18.8,25.6,0.0,Астрахань
1960-09-06,11.9,19.2,25.7,0.0,Астрахань
1960-09-07,14.5,22.2,30.6,0.0,Астрахань
1960-09-08,19.6,23.9,29.9,0.0,Астрахань
1960-09-09,18.5,23.4,31.1,0.0,Астрахань
1960-09-10,16.2,21.5,29.8,0.0,Астрахань
1960-09-11,14.3,17.6,22.4,5.6,Астрахань
1960-09-12,14.5,17.4,21.8,0.0,Астрахань
1960-09-13,15.8,17.3,19.6,1.0,Астрахань
1960-09-14,12.5,15.1,19.4,0.5,Астрахань
1960-09-15,8.7,12.2,15.8,0.1,Астрахань
1960-09-16,9.4,11.2,14.9,18.3,Астрахань
1960-09-17,9.2,12.0,17.2,0.0,Астрахань
1960-09-18,5.2,10.0,14.4,0.0,Астрахань
1960-09-19,6.9,10.9,14.2,0.0,Астрахань
1960-09-20,7.0,11.0,16.0,0.0,Астрахань
1960-09-21,6.6,12.7,17.9,0.0,Астрахань
1960-09-22,9.2,12.4,16.3,14.0,Астрахань
1960-09-23,5.9,11.6,17.4,0.0,Астрахань
1960-09-24,6.0,11.2,18.2,0.0,Астрахань
1960-09-25,6.7,11.9,18.3,0.0,Астрахань
1960-09-26,11.7,14.8,17.8,0.0,Астрахань
1960-09-27,12.8,14.8,18.0,0.0,Астрахань
1960-09-28,8.3,14.4,22.3,0.0,Астрахань
1960-09-29,9.0,14.8,22.4,0.0,Астрахань
1960-09-30,9.5,16.5,27.0,0.0,Астрахань
1960-10-01,10.4,17.2,24.8,0.0,Астрахань
1960-10-02,10.0,13.2,19.3,0.0,Астрахань
1960-10-03,4.2,9.3,13.7,1.2,Астрахань
1960-10-04,8.8,10.8,14.7,0.8,Астрахань
1960-10-05,4.5,9.3,15.2,0.0,Астрахань
1960-10-06,1.4,9.4,18.2,0.0,Астрахань
1960-10-07,2.9,10.8,20.2,0.0,Астрахань
1960-10-08,5.9,13.5,22.4,0.0,Астрахань
1960-10-09,7.9,13.5,21.3,0.0,Астрахань
1960-10-10,9.5,14.2,21.5,0.0,Астрахань
1960-10-11,12.5,15.7,20.0,6.0,Астрахань
1960-10-12,7.9,13.2,20.6,0.0,Астрахань
1960-10-13,6.5,12.1,19.3,0.0,Астрахань
1960-10-14,10.2,14.2,22.6,0.0,Астрахань
1960-10-15,10.6,14.8,18.6,1.0,Астрахань
1960-10-16,6.0,9.6,15.1,0.0,Астрахань
1960-10-17,7.9,10.3,16.2,0.0,Астрахань
1960-10-18,2.5,8.8,16.5,0.0,Астрахань
1960-10-19,8.6,12.8,20.3,0.0,Астрахань
1960-10-20,11.9,15.2,21.1,0.0,Астрахань
1960-10-21,8.6,10.5,15.3,0.0,Астрахань
1960-10-22,1.2,9.2,17.8,0.0,Астрахань
1960-10-23,5.3,9.8,13.9,0.6,Астрахань
1960-10-24,6.1,8.7,14.0,0.5,Астрахань
1960-10-25,-0.1,2.3,6.4,0.0,Астрахань
1960-10-26,1.3,8.6,13.2,5.9,Астрахань
1960-10-27,0.2,2.0,12.7,0.0,Астрахань
1960-10-28,0.2,11.6,16.4,0.0,Астрахань
1960-10-29,9.5,11.4,16.5,0.0,Астрахань
1960-10-30,2.2,6.0,10.7,0.0,Астрахань
1960-10-31,2.9,8.8,15.7,0.0,Астрахань
1960-11-01,9.3,14.1,21.0,0.0,Астрахань
1960-11-02,9.1,10.2,15.4,0.0,Астрахань
1960-11-03,-1.5,2.5,9.2,0.0,Астрахань
1960-11-04,-4.0,-1.1,2.7,0.0,Астрахань
1960-11-05,-1.9,2.1,5.4,0.0,Астрахань
1960-11-06,-1.0,3.8,10.3,0.0,Астрахань
1960-11-07,-0.2,3.5,9.7,0.0,Астрахань
1960-11-08,1.3,5.0,11.2,0.0,Астрахань
1960-11-09,2.1,4.8,9.8,0.0,Астрахань
1960-11-10,0.9,4.6,11.5,0.0,Астрахань
1960-11-11,1.7,5.5,12.6,0.0,Астрахань
1960-11-12,4.8,9.8,15.0,0.0,Астрахань
1960-11-13,4.4,5.6,8.7,0.3,Астрахань
1960-11-14,-7.1,-3.5,4.5,0.0,Астрахань
1960-11-15,-5.2,1.7,6.5,0.0,Астрахань
1960-11-16,0.3,4.4,10.8,0.0,Астрахань
1960-11-17,1.9,4.4,10.2,0.0,Астрахань
1960-11-18,-3.3,-1.3,2.9,0.0,Астрахань
1960-11-19,-3.7,-2.2,-0.9,0.0,Астрахань
1960-11-20,-6.0,-4.0,-2.7,2.5,Астрахань
1960-11-21,-3.5,-0.6,2.3,0.0,Астрахань
1960-11-22,-2.6,-0.6,2.4,8.6,Астрахань
1960-11-23,-2.1,-0.8,0.3,0.5,Астрахань
1960-11-24,-4.4,-2.1,0.1,0.0,Астрахань
1960-11-25,-10.9,-7.2,-2.5,0.0,Астрахань
1960-11-26,-9.1,-4.4,0.4,0.0,Астрахань
1960-11-27,-5.2,-1.7,1.6,0.0,Астрахань
1960-11-28,-0.2,1.4,2.6,2.4,Астрахань
1960-11-29,1.3,1.8,2.6,0.3,Астрахань
1960-11-30,-0.7,1.4,3.2,0.2,Астрахань
1960-12-01,1.9,3.8,6.3,5.5,Астрахань
1960-12-02,-1.7,0.0,2.8,1.6,Астрахань
1960-12-03,-2.7,-2.0,-0.5,0.6,Астрахань
1960-12-04,-2.8,-2.1,0.1,0.0,Астрахань
1960-12-05,-2.6,2.5,4.7,0.0,Астрахань
1960-12-06,2.0,4.8,6.5,0.0,Астрахань
1960-12-07,3.8,4.8,6.6,0.0,Астрахань
1960-12-08,-0.1,3.4,7.1,0.0,Астрахань
1960-12-09,-4.0,1.4,6.2,0.0,Астрахань
1960-12-10,0.4,3.5,7.9,0.0,Астрахань
1960-12-11,-0.8,2.1,4.4,0.0,Астрахань
1960-12-12,-2.9,0.9,3.7,0.0,Астрахань
1960-12-13,-3.3,-2.6,-2.2,0.0,Астрахань
1960-12-14,-3.1,-2.7,-1.9,0.2,Астрахань
1960-12-15,-2.8,-2.0,-1.2,0.0,Астрахань
1960-12-16,-7.0,-5.2,-2.3,1.0,Астрахань
1960-12-17,-9.7,-7.6,-4.3,0.0,Астрахань
1960-12-18,-10.1,-7.7,-4.0,0.0,Астрахань
1960-12-19,-11.4,-6.4,-1.6,0.0,Астрахань
1960-12-20,-4.1,-1.2,1.4,0.0,Астрахань
1960-12-21,-0.3,3.2,4.9,0.1,Астрахань
1960-12-22,0.9,2.7,5.8,0.2,Астрахань
1960-12-23,-2.6,-0.8,1.3,0.4,Астрахань
1960-12-24,-3.7,-1.9,-0.1,0.3,Астрахань
1960-12-25,-1.8,0.4,1.8,0.0,Астрахань
1960-12-26,-0.8,-0.2,1.5,0.2,Астрахань
1960-12-27,-0.8,0.3,1.2,2.3,Астрахань
1960-12-28,-2.3,0.9,3.9,0.3,Астрахань
1960-12-29,-3.1,-0.8,1.4,0.0,Астрахань
1960-12-30,-2.7,-0.8,1.9,0.0,Астрахань
1960-12-31,-3.0,-1.0,1.8,0.0,Астрахань
1961-08-01,18.7,26.6,33.3,0.0,Астрахань
1961-08-02,21.3,27.1,34.0,0.0,Астрахань
1961-08-03,21.2,27.6,34.7,0.0,Астрахань
1961-08-04,18.2,27.7,34.8,0.0,Астрахань
1961-08-05,21.0,27.2,35.4,0.0,Астрахань
1961-08-06,21.8,25.5,33.2,0.0,Астрахань
1961-08-07,17.9,22.5,26.8,2.5,Астрахань
1961-08-08,18.7,23.8,30.3,0.0,Астрахань
1961-08-09,16.5,25.1,31.8,0.0,Астрахань
1961-08-10,16.2,25.3,32.8,0.0,Астрахань
1961-08-11,18.2,24.4,29.6,0.0,Астрахань
1961-08-12,15.1,24.0,30.7,0.0,Астрахань
1961-08-13,14.8,24.4,32.2,0.0,Астрахань
1961-08-14,19.5,26.0,34.0,0.0,Астрахань
1961-08-15,20.5,27.0,34.9,0.0,Астрахань
1961-08-16,22.1,29.0,38.0,0.0,Астрахань
1961-08-17,22.6,26.8,32.8,3.0,Астрахань
1961-08-18,20.2,27.2,33.6,0.0,Астрахань
1961-08-19,25.3,29.4,35.4,0.0,Астрахань
1961-08-20,15.9,21.5,29.2,0.3,Астрахань
1961-08-21,11.9,21.8,28.6,0.0,Астрахань
1961-08-22,19.2,23.2,28.7,0.0,Астрахань
1961-08-23,15.1,21.4,27.8,0.0,Астрахань
1961-08-24,13.4,22.0,28.6,0.0,Астрахань
1961-08-25,15.1,22.5,28.3,2.8,Астрахань
1961-08-26,14.4,20.9,27.4,0.0,Астрахань
1961-08-27,19.0,22.6,28.0,0.0,Астрахань
1961-08-28,11.1,19.9,26.8,0.0,Астрахань
1961-08-29,14.7,21.0,28.3,0.0,Астрахань
1961-08-30,17.3,19.9,25.6,0.0,Астрахань
1961-08-31,12.2,18.4,24.8,0.0,Астрахань
1961-09-01,11.7,17.1,22.5,0.0,Астрахань
1961-09-02,12.3,14.2,17.6,0.0,Астрахань
1961-09-03,11.5,17.1,25.6,0.0,Астрахань
1961-09-04,14.7,18.7,26.0,0.0,Астрахань
1961-09-05,14.7,20.5,29.4,0.0,Астрахань
1961-09-06,15.1,18.7,24.4,0.0,Астрахань
1961-09-07,8.4,15.7,23.2,0.0,Астрахань
1961-09-08,10.6,18.0,24.8,0.0,Астрахань
1961-09-09,17.3,21.1,27.9,0.0,Астрахань
1961-09-10,15.8,19.0,22.8,1.2,Астрахань
1961-09-11,15.3,20.1,26.4,0.0,Астрахань
1961-09-12,15.1,17.7,21.9,0.0,Астрахань
1961-09-13,9.2,14.4,21.4,0.0,Астрахань
1961-09-14,8.2,14.4,21.1,0.0,Астрахань
1961-09-15,11.3,15.8,21.6,0.0,Астрахань
1961-09-16,8.4,14.8,21.6,0.0,Астрахань
1961-09-17,10.9,16.9,24.0,0.0,Астрахань
1961-09-18,12.2,14.8,18.0,22.8,Астрахань
1961-09-19,10.1,13.4,18.0,1.2,Астрахань
1961-09-20,13.8,15.5,17.8,2.1,Астрахань
1961-09-21,9.8,12.0,15.3,0.0,Астрахань
1961-09-22,6.7,8.9,12.7,0.0,Астрахань
1961-09-23,8.5,10.4,12.9,0.0,Астрахань
1961-09-24,8.5,11.1,15.8,0.0,Астрахань
1961-09-25,7.0,12.7,18.4,0.0,Астрахань
1961-09-26,12.1,14.2,17.7,16.3,Астрахань
1961-09-27,11.1,13.4,17.7,0.0,Астрахань
1961-09-28,12.4,15.4,20.4,1.1,Астрахань
1961-09-29,10.7,14.4,18.8,0.0,Астрахань
1961-09-30,13.6,16.1,21.5,0.0,Астрахань
1961-10-01,12.1,15.1,19.3,0.0,Астрахань
1961-10-02,12.3,15.8,21.7,0.1,Астрахань
1961-10-03,13.2,14.1,15.8,2.9,Астрахань
1961-10-04,8.9,13.4,19.6,0.0,Астрахань
1961-10-05,9.9,11.5,14.1,0.0,Астрахань
1961-10-06,4.0,8.6,13.9,0.0,Астрахань
1961-10-07,0.9,4.6,9.4,0.0,Астрахань
1961-10-08,-0.4,3.8,9.8,0.0,Астрахань
1961-10-09,2.1,6.1,11.7,0.0,Астрахань
1961-10-10,6.7,8.9,13.5,0.0,Астрахань
1961-10-11,5.5,9.2,15.7,0.0,Астрахань
1961-10-12,3.6,9.6,17.7,0.0,Астрахань
1961-10-13,4.8,10.3,18.0,0.0,Астрахань
1961-10-14,7.9,11.8,17.1,0.0,Астрахань
1961-10-15,5.4,11.7,17.6,0.0,Астрахань
1961-10-16,8.5,10.8,16.0,0.8,Астрахань
1961-10-17,7.6,11.3,15.5,0.0,Астрахань
1961-10-18,6.9,9.2,13.6,0.0,Астрахань
1961-10-19,6.0,8.4,13.4,0.0,Астрахань
1961-10-20,0.3,3.7,7.7,0.0,Астрахань
1961-10-21,0.6,4.4,8.6,0.5,Астрахань
1961-10-22,-0.2,3.0,7.1,0.0,Астрахань
1961-10-23,-1.6,3.8,10.5,0.0,Астрахань
1961-10-24,4.1,6.2,9.7,0.0,Астрахань
1961-10-25,-2.6,3.5,11.8,0.0,Астрахань
1961-10-26,1.0,6.4,14.4,0.0,Астрахань
1961-10-27,1.7,7.5,15.8,0.0,Астрахань
1961-10-28,3.9,8.4,16.3,0.0,Астрахань
1961-10-29,2.8,8.5,16.9,0.0,Астрахань
1961-10-30,3.5,9.8,17.2,0.0,Астрахань
1961-10-31,6.3,10.5,17.5,0.0,Астрахань
1961-11-01,7.2,11.2,15.2,0.0,Астрахань
1961-11-02,6.9,11.1,15.8,0.0,Астрахань
1961-11-03,6.7,10.7,16.4,0.0,Астрахань
1961-11-04,5.7,7.8,10.8,0.0,Астрахань
1961-11-05,2.2,4.4,8.6,0.0,Астрахань
1961-11-06,-0.8,2.7,5.2,0.0,Астрахань
1961-11-07,3.6,4.6,5.7,0.0,Астрахань
1961-11-08,4.1,5.0,6.2,0.0,Астрахань
1961-11-09,1.6,2.4,4.3,0.1,Астрахань
1961-11-10,2.4,4.0,6.6,0.0,Астрахань
1961-11-11,3.4,4.1,5.2,4.8,Астрахань
1961-11-12,1.1,2.4,3.7,0.1,Астрахань
1961-11-13,-4.5,-2.4,1.3,0.2,Астрахань
1961-11-14,-10.7,-6.6,-2.4,0.0,Астрахань
1961-11-15,-5.5,1.0,3.3,5.3,Астрахань
1961-11-16,0.8,6.4,10.7,5.7,Астрахань
1961-11-17,-1.7,1.4,4.6,0.0,Астрахань
1961-11-18,-1.5,4.2,10.5,0.0,Астрахань
1961-11-19,6.8,8.3,11.2,0.5,Астрахань
1961-11-20,0.5,2.2,8.8,0.0,Астрахань
1961-11-21,0.6,1.5,2.4,1.4,Астрахань
1961-11-22,0.2,1.4,2.2,8.0,Астрахань
1961-11-23,-6.0,-2.3,0.9,7.0,Астрахань
1961-11-24,-3.2,-2.0,1.3,0.3,Астрахань
1961-11-25,-9.7,-6.5,-2.9,0.0,Астрахань
1961-11-26,-5.6,-3.3,-0.6,0.0,Астрахань
1961-11-27,-7.4,-5.1,-2.8,2.2,Астрахань
1961-11-28,-13.4,-7.1,-2.6,0.0,Астрахань
1961-11-29,-2.9,2.6,6.1,2.8,Астрахань
1961-11-30,-3.7,-1.7,3.1,0.0,Астрахань
1961-12-01,-3.7,-1.0,2.0,0.5,Астрахань
1961-12-02,1.8,7.3,10.8,0.0,Астрахань
1961-12-03,3.6,8.8,16.4,0.0,Астрахань
1961-12-04,6.7,9.0,11.7,0.0,Астрахань
1961-12-05,3.5,6.2,9.9,0.2,Астрахань
1961-12-06,6.1,7.0,8.4,0.1,Астрахань
1961-12-07,4.8,5.6,6.6,0.2,Астрахань
1961-12-08,3.1,3.8,5.3,0.0,Астрахань
1961-12-09,3.4,4.0,4.6,0.6,Астрахань
